iddepto,nomdepto,idmpio,nompio,codigohabilitacion,nombre,nitsnit,ese,direccion,telefono,email,najunombre,numerosedeprincipal,fecha_corte_REPS
20,Cesar,20614,RÍO DE ORO,2061402266,REHABILITAR CON AMOR IPS SAS,901279988,,CALLE BOLIVAR 1A - 20,317 528 69 80 - 350 462 53 45,rehabilitarconamorips@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20710,SAN ALBERTO,2071001903,IPS SERVIMEDISST SAS,900408043,,CALLE 5#2-66 PISO 2 BARRIO CENTRO,318-4155361,servimedisst@gmail.comgerencia@servimedisst.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20710,SAN ALBERTO,2071001648,centro de rehabilitación integral cenfisem limitada,900327048,,calle 4# 7a25 barrio La Marina,316 3124587,cri_cenfisem@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20710,SAN ALBERTO,2071000005,ESE HOSPITAL LOCAL LAZARO ALFONSO HERNANDEZ LARA,824000586,SI,CL 2 6B-40,5645021,hospitallazaro@yahoo.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20710,SAN ALBERTO,2071002090,GALENOS SST & LABORATORIO CLÍNICO IPS S.A.S,901106545,,CALLE 4 N° 3 - 26,5645165,galenosaludocupacional@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20710,SAN ALBERTO,2071001946,RED INTEGRADA SALUD COLOMBIA IPS S.A.S (REDINSALUD IPS S.A.S),900900178,,CARRERA 4 N. 4-18,5645221,directorcalidad@redinsalud.com/presidencia@redinsalud.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20710,SAN ALBERTO,2071002172,TUSALUD IPS,901175543,,cll 2 a # 4-44 barrio villa fanny,3014916917,martinez82@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20750,SAN DIEGO,2075002035,Centro de Terapia Integral Fisiosalud de la Costa Ips SAS,900925136,,Calle 3 # 8-20 Barrio Centro,3126716474 - 3156999810,fisiosaludipssas@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20750,SAN DIEGO,2075000450,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,824000469,SI,CALLE 4 NO 2 - 36,5798009,secretariahospitalelsocorro@gmail.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20750,SAN DIEGO,2075001579,fundacion unisalud,824003739,,CALLE 3 N. 10A-05,3008118344,fundacionunisalud23@gmail.com - leoguerraf@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20770,SAN MARTÍN,2077000094,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,824000441,SI,CRA 9 # 20 - 01,5548319,hargese@yahoo.es,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20770,SAN MARTÍN,2077001161,UNIDAD BASICA DE ATENCION PROSANAR LTDA.,900236210,NO,CLLE 14 Nº 7-65,5548470,UBAPROSANAR@GMAIL.COM,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20770,SAN MARTÍN,2077001914,VITALSAN I.P. S.A.S.,900845271,,CARRERA 9 N° 21 - 04,3157310421 - 3104378693,vitalsanips@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20787,TAMALAMEQUE,2078700289,ESE HOSPITAL TAMALAMEQUE,892300209,SI,CALLE PRINCIPAL ESQUINA,3162917492,hospitaltamalamequeese@hotmail.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102333,AARON RADIOLOGOS INTERVENCIONISTAS SAS,900805003,,Carrera 15 No 14-91 EDIFICIO SAN JORGE CONS. 5 4to PISO,3046094741,jairoaaronb@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102253,ACCION Y VIDA PARA TODOS S.A.S,901269109,,cra 13 #7d-31,3003149785,accionyvidagerencia@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101955,ADSIS I.P.S S.A.S,900444144,,MANZANA 14 CA 20 BARRIO CASIMIRO MAESTRE,5803434 - 3008587070,adsis.sas@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101833,AMBULANCIAS MEDICAS DEL ATLANTICO S.A.S.,900078998,,Calle 13 No. 15-31 Barrio Alfonso Lopez Valledupar,5898089-3226545334-3103672911,gerenteama@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101450,AMBULANCIAS PROYECTAR SAS,900412760,,CALLE 16A No 19E-40,5801798,ambulanciasproyectar@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102254,ASISTENCIA MEDICA DOMICILIARIA DEL CESAR SAS,901275328,,CARRERA 19D No 16B-19,3116794618,asmedc17@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100429,"ASISTENCIA MEDICA INMEDIATA ""AMEDI"" S.A.S.",824005609,NO,CRA 16 N° 16 - 75,(5) 5885055 - 3184636171,asisgerencia@amedisas.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101755,Asistencia Medica Inmediata Servicio de Ambulancia Prepagada s.a.,802002279,,Cr. 16 #16a-51,5803864,alechuga@amiasistencia.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102006,ASISTENCIAS INTEGRALES IPS SAS,900294588,,CALLE 9C Nº 16-70 BARRIO SAN JOAQUIN,5885398,AINCOSTAIPS@HOTMAIL.COM,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101710,ASOCIACION CESARENCE DE NEUROCIRUGIA - ACEN SAS,900619741,,CALLE 16 No 15-71 OF 304 301 306,5819989 - 3167406016,acensas05@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102281,ATENCION EN NEUROLOGIA Y REHABILITACION INFANTIL S.A.S.,901272670,,calle 7 d NO 13 A 31,3216591210,apsis.ips@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101332,ATENCION PREHOSPITLARIA Y SEGURIDAD INDUSTRIAL APREHSI LTDA,900033859,,TRANSVERSAL 18 B No 20-32,5809527 - 3174328223,calidad@aprehsiltda.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101546,AUDIOCARIBE SAS,900441871,,CARRERA 11 A No.12-51,5602535,audiocaribesas@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101507,AUDIOCOM SAS,814003448,,CL 16 16-51 Local 105 Edificio Santana Center,(1) 3791900 ext 100 - 3176363751 - (5) 5885092,administracion@audiocom.com.co servicio@audiocom.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102028,Balestra Group SAS,900618730,,Carrera 18 13Bbis-32,3004231352,anlykarina@yahoo.es,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102051,BEAUTY CELL CLINIC,900818396,,CARRERA 17 No. 13C - 08,313 380 88 60 - 301 754 48 37,info@beautycellclinic.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101194,BIENESTAR IPS S.A.S. VALLEDUPAR,800223206,,Transversal 18 No. 20-46 local 1,3163706798,edgardozambranob@cecam-ips.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102010,bvc y asociados limitada ips,824005355,,calle 13 c n 16-65,5845072 - 3156832274,bvcyasociadosltda@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101945,CAD VIDA IPS SAS,900500653,,carretera via al rincon km 2 - 100,3017971885,cadvidavalledupar1@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102141,CAJA DE COMPENSACIÓN FAMILIAR CAFAM,860013570,,Carrera 7a N° 28-152 Barrio 12 de octubre,(091) - 5550700 ext 12017-12015 tel 4369059,calidadsalud@cafam.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101384,CALIDAD IPS S.A.S,900371493,,Carrera 15 No 16 - 80 Cons. 305,3178214666 - 3157417574,luzalote@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101100,CALIDAD MEDICA IPS SAS,802013872,NO,Calle 18#12-83 Barrio Gaitan,5894008,martha_gdp@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102057,CARDIOLOGIA FAMILIAR CARFAM SAS,900983065,,CARRERA 13 # 9A - 17 Barrio San Joaquin,"3202580376, 5623114, 5623113",carfamvalledupar@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100435,CENTRAL DE PATOLOGIA DEL CESAR LTDA,824003102,NO,CALLE 14 Nº 11A-02,5704721-5802960,centraldepatologiadelcesar@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100242,CENTRO CARDIOLOGICO VALLEDUPAR LIMITADA,824000439,NO,CALLE 16 No 16-09 Esquina Piso 1,5705761 - 5803171,cencardiologicovalledupar@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101284,CENTRO DE CIRUGIA PLASTICA S.A.S,900304240,NO,CALLE 15 No 11A-57,5744132,centrodecirugiaplasticajroca@yahoo.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102029,CENTRO DE DIAGNOSTICO Y REHABILITACIÓN IPS LTDA.,802024990,,TRANSVERSAL 18 No. 20-46 PISO 2 EDIFICIO MARIO'S,3157204293,cdrehabilitacion@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102219,CENTRO DE DIÁLISIS SANTA MARGARITA S.A.S.,800235973,,CRA 11 No 12 - 08,3006688900,centrodedialisissantamargarita@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101144,Centro de enfermedades gastrointestinales del Cesar SAS. Gastrocesar SAS.,900143844,NO,Carrera 10 número 12 - 51. Barrio Obrero.,5885434 / 3174412958/3222544112,gastrocesar@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101856,CENTRO DE ESPECIALIDADES MEDICAS DEL CESAR S.A.S,900098853,,CALLE 13 B BIS 15-60,5857130,clinicadeheridas2014@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102260,CENTRO DE ESPECIALIDADES PEDIATRICAS DEL CESAR PAIDEIA SAS,901254887,,CRA 12#14-36,5901373-32344006404,paideiaespecialidadesped@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101354,CENTRO DE ESTIMULACION REHABILITACION Y APRENDIZALE LUZ DE ESPERANZA S.A.S,900351221,,CRA 13 No 9C-34 Barrio San Joaquin,5711654,centrodeluzyesperanza@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102030,"CENTRO DE FISIOTERAPIA ESPECIALIZADO EN REHABILITACIÓN VASCULAR PERIFÉRICA -""CERVAP""",901021718,,CALLE 16 # 20-06 LA POPA,3217093459-3215857694,cervapvalledupar@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102228,CENTRO DE GASTROENTEROLOGIA Y CIRUGIA LAPAROSCOPICA DOCTOR JOSE RODRIGUEZ CECILE S.A.S.,901243826,,Carrera 16 No. 14-98 primer piso,5808545 - 5600007 - 3128301992,centrogastroenterologiasas@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101081,CENTRO DE HABILITACION INFANTIL DEL CESAR CENHAIC LTDA.,900158659,,carrera 16 No. 9c -74 San Joaquin,317 462 35 44- 312 665 20 85,maira.gamez@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101399,CENTRO DE IMAGENOLOGIA CASTULO ROPAIN LOBO S.A.S,900364092,,CALLE 16 N 15-51,5711869,castuloropainloboRX@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101520,CENTRO DE INVESTIGACIONES MICROBIOLOGICAS DEL CESAR - LIMITADA,824004729,,CALLE 16C N 19D-14 - BARRIO DANGON - EDIFICIO CIMCE,5800126-506696-3006310534,cimcecorreo@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101800,CENTRO DE NEURODESARROLLO LA ESPERANZA ASTRID MAURY S.A.S.,900734849,,CALLE 6C Nº 13B-70 BARRIO CIUDAD JARDIN,5898247,astridmauri@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101828,CENTRO DE ORTOPEDIA INFATIL DEL CARIBE S.A.S.,900773253,,"CARRERA 18D #22-33 avenida Simón Bolívar Clínica Santa Isabel, Consultorio 3",5898170,CENTROORTOPEDIAINFATILCOI@HOTMAIL.COM,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101478,CENTRO DE RADIOLOGIA ELISA CLARA R.F S.A.S,900437964,,CARRERA 15 14-36,5801616,calidad@cr-elisaclara.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101685,CENTRO DE REHABILITACION INTEGRAL CENDAL SAS,900610207,,Carrera 11A N° 13B - 27 Barrio Obrero,3162783385,centrocendal@yahoo.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101225,CENTRO DE REHABILITACION INTEGRAL RENACER IPS,900278059,,CARRERA 11 # 14 - 74,5745446 - 5747781,renacercentro@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101883,CENTRO DE REHABILITACION Y EDUCACION DE LA COSTA SAS,900580653,,Cra 11 N 14-74 Barrio loperena,3137666214,cerecostaips@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100977,CENTRO DE REHABILITACION Y EDUCACIÓN ESPECIAL ARSAS IPS. SAS.,824003324,NO,CARRERA 17 # 18-55 BARRIO GUATAPURI,3008528105- 3008982744,arsasipssas@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101958,CENTRO DE REHABILITACION Y ELECTRODIAGNOSTICO S.A.S,900931777,,CRA 13 No 9 A 92,3157311230,rehabilitacionyedx@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101372,CENTRO DE TERAPIA INTEGRAL SANDRA GOMEZ S.A.S.,900364460,,CALLE 18 Nº 15 79,5709933,sandragomezvi@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100766,CENTRO DE UROLOGIA Y LITOTRICIA DEL CESAR S.A.S,824001920,,CARRERA 17 No. 16 - 33 BARRIO SANTA ANA,5901128,urologia98osw@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101933,Centro dermatologico integral Dra. Sabelys Morales C.,900918002,,Carrera 16 No. 10 - 45,5600688,sabelysm@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101558,CENTRO DIAGNOSTICO DE LA MUJER IPS SAS,900447641,,CALLE 16 No. 16 - 51 CONS 104 EDIFICIO SANTANA CENTER,5804797,cedim_ips@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101554,CENTRO ESPECIALIZADO EN EL MANEJO INTEGRAL DEL DOLOR DR. SERGIO CASTRO S.A.S,900485790,,CALLE 13 B N° 17 - 05,5802552,cemidosc@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101998,CENTRO ESPECIALIZADO EN IMAGENES MAMARIAS S.A.S,900949608,,CLL 15 11 37 LOCAL 2 Y 3,5894279,pamacenter@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101632,CENTRO INTEGRAL DE OTORRINOLARINGOLOGIA DOCTOR LUIS ANGEL RODRIGUEZ BOLAÑO SAS,824003994,,CALLE 13C- #15-34 SEGUNDO PISO EDIFICIO ANA CAROLINA,5715035 - 3104160916 - 3215648793 - 3157501165,gerencia@ciotorrino.com - calidad@ciotorrino.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102183,CENTRO MEDICO COLSANITAS VALLEDUPAR,800149384,,"Calle 16 19 D - 28 PI1 LC 102, 103 y 104 - Barrio:Las Florez",5804890,sfiguero@colsanitas.com,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102203,CENTRO MEDICO CREE IPS S.A.S,901184749,,CALLE 13 B Bis # 14-66 ALFONSO LOPEZ,5802616 - 3107900460,GERENCIA@SIENSAS.COM,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101390,CENTRO MEDICO MAS SALUD IPS S.A.S,900375802,,CALLE 16B 12 65 BARRIO LOPERENA,5714545 3114130624,centromedicomasalud@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101106,CENTRO MEDICO SEBASTIAN VILLAZON OVALLE S.A.S,900196019,NO,TRANSVERSAL 18B N 20B-07 BARR LAS DELICIAS,5848649,centromedsebast@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101586,centro nacional integral de rehabilitacion solidaridad,900525552,,CALLE 11 # 15-57,5838119,centrosrehabilitacionsolidaridad@yahoo.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101819,CENTRO ÓPTICO MAIRA ROSADO ZAMBRANO S.A.S.,900759246,,CALLE 13C N°18-100 BARRIO ALFONSO LOPEZ,3205312604,centromairarosado@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101906,Centro Ortopédico del Cesar S.A.S,900874361,,CALLE 14 NUMERO 10-21 BARRIO OBRERO,5724665,centrortopedicodelcesar@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100177,CENTRO PARA LA PROMOCION PREVENCION Y REHABILITACION INTEGRAL E.A.T. CENPRI,824005343,,CALLE 14 No. 15 - 64 Barrio Alfonso Lopez,5721349 - 3014794654,cenprieat@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101939,CENTRO RADIOLOGICO DEL CESAR JAVIER GUTIERREZ ACOSTA S.A.S,900767565,,CARRERA 19 # 16B - 16,5749191,javigut47@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100676,CENTRO REGIONAL DE ONCOLOGIA SAS,824005694,NO,CALLE 16B No 12-24,5885989,"centroregionaloncologia@cro.com.co, gerencia@cro.com.co",Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101929,CLINICA ARENAS VALLEDUPAR SAS,900907330,,CARRERA 14 # 15 - 46 BARRIO ALFONSO LOPEZ,3176412515,coormedico@clinicaarenas.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100183,Clinica Buenos Aires S.A:S,824002277,,Carrera 15 # 14-36,5801616 5806494,gerencia@clinicabuenosaires.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101921,CLINICA DE FRACTURAS VALLEDUPAR S.A.S,900855509,,DG 20B 18D 76 BRR LAS DELICIAS,3012760121,clinicadefractura@yahoo.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100831,CLINICA DE LA VISION OAB LTDA,900066797,NO,Kr 18 No. 14 - 85,5713323-5701425-3165326202,clinicadelavisionoab@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100036,CLINICA DE OJOS SOCIEDAD MEDICA BOLIVARIANA,890937309,,CARRERA 15 No. 14 - 45,5700152 - 5702299,clinicadeojossmb@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102289,CLINICA DE URGENCIAS DE SALUD MENTAL SAN LUCAS SAS,901326019,,CALLE 15 Nº 10-28,3167515150 3156250346,urgenciasdesaludmentalsanlucas@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100330,CLINICA DEL CESAR S.A.,892300979,NO,calle 16 No 14-90,5802081-5702120-5748650,clinicadelcesar@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101928,CLINICA DERMATOLOGICA DR ALVARO CORDOBA MUÑOZ,900872536,,CALLE 14 No. 14 -51,5809365,alvarocordobam@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100269,CLINICA ERASMO LTDA,824001252,,CRA 19 No 4C-72,5838013,clinicaerasmo@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100018,CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.,900008328,NO,CARRERA 19 NÚMERO 14-47,PBX.5803535,presidencia@clinicalauradaniela.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100530,CLINICA MEDICOS S.A.,824001041,NO,CALLE 16B No.11-33,5704747-5748320,info@clinicamedicos.com clinicamedicos@clinicamedicos.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102047,CLINICA MEDIDENT S.A.S,900983817,,CARRERA 8 # 14 - 56 LOCAL 1,"3005012810, 3103860900",clinicamedidentips2016@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101672,CLÍNICA ODONTOLOGÍA CENTER SMILE S.A.S.,900597658,,CRA 14 N 12 - 52,5745382 - 3103585788,maya-aleja@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101290,CLINICA ODONTOLOGICA DE ESPECIALISTAS IPS PROMIDENT,900260721,NO,CALLE 13A # 11A - 57 OBRERO,5710761,miriamllanospromident@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100389,CLINICA OFTALMOLOGICA DE VALLEDUPAR LTDA.,824004867,NO,Carrera 8 No. 13B-135,5745834-5742921,clioftalmologica@telecom.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100438,CLINICA VALLEDUPAR S.A,892300708,,CALLE16 No 15-15,5748550-5748576,presidencia@clinicavalledupar.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102360,CLINICA VITAL VALLEDUPAR SAS,900519146,,CARRERA 12 NUMERO 7B - 72,3215597849,gerenciaclinicavitalvalledupar@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102075,COACHING CONSULTING GROUP S.A.S,900967477,,CALLE 11 # 11 A - 15,3122738189,coachingconsultinggroup@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102062,COMFACESAR IPS,892399989,,Carrera 9 No. 16A - 48,3126597359,medicinaadscrita@comfacesar.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102336,COMPAÑIA DE MEDICINA PREPAGADA COLSANITAS S.A.,860078828,,CALLE 12 # 8 - 42 LC 113,6466060,edtorres@colsanitas.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102191,CONDUSEG SALUD IPS S.A.S,901193762,,CALLE 16 B 13 41 BRR LOPERENA,3017547663 3172325497,CONDUSEGSALUD@GMAIL.COM,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101189,Cooperativa de Trabajo Asociado Coonsocial,900242221,NO,Carrera 18E # 21 - 03,5804130,gerencia@Coonsocial.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102279,C-ORTOPEC SAS,901297646,,CALLE 16B No. 19c 57,322 373 43 47,wiloita@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000101976,CRH-SST E.U,900344013,,CARRERA 17 No 10 -08,5702743,"crhsaludocupacional@gmail.com, crhsaludocupacionaleu@hotmail.com",Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000100588,CRUZ ROJA COLOMBIANA SECCIONAL CESAR,892301785,,CALLE 13B No.4-116,5713404,contador.cesar@cruzrojacolombiana.org,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
20,Cesar,20001,VALLEDUPAR,2000102131,CUIDAMOS SALUD LTDA,900302805,,Diagonal 6 Bis No 13 - 37,5874231,cuidamossalud@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
